Title	Path	Author	Servings	Ingredients	Procedure
Glazed Lemon, Yogurt, and Olive Oil Pound Cake Recipe | Sur La Table	Home /Recipes/Desserts/Cakes & Custards/Glazed Lemon, Yogurt, and Olive Oil Pound Cake	By Aran Goyoaga	MAKES 1 LOAF	 For the cake  1 cup (200 g) sugar 1 tablespoon finely grated lemon zest (from 2 to 3 medium lemons)  1 cup (140 g) superfine brown rice flour 1 cup (100 g) almond flour, any lumps broken up 3 large eggs ½ cup (115 g) whole-milk yogurt or Cashew-Coconut Yogurt  ½ cup (110 g) extra-virgin olive oil, plus more for greasing 1 tablespoon vanilla extract 1 tablespoon baking powder ½ teaspoon kosher salt    For the glaze  2 cups (240 g) powdered sugar 2 to 3 tablespoons freshly squeezed lemon juice 2 tablespoons finely chopped pistachios, for topping  	This is the basic snack cake of my childhood. I would come home from school to find it displayed on an old red melamine tray cooling on the outdoor balcony. It is very lemony and moist with a simple glaze. You can add orange zest or poppy seeds to it if you&#8217;d like.  1.    Preheat the oven to 350 degrees F. Grease the inside of an 8½-by-4½-inch loaf pan with a little bit of olive oil.  2.    To make the cake, in a large bowl, rub together the sugar and lemon zest until fragrant. This helps release the natural lemon oil. Whisk in the remaining ingredients until the batter is smooth. Pour the batter into the prepared pan and bake for 45 to 50 minutes, until a toothpick inserted in the center comes out clean. Let the cake cool in the pan for 15 minutes, then invert onto a wire rack. Let the cake cool completely if you want the glaze to stay thick on top of the cake. If the cake is warm, the glaze will melt and run off.  3.    To make the glaze, in a medium bowl, whisk together the powdered sugar and lemon juice until smooth and lump free. As you begin to whisk, it might seem too thick, but as the sugar absorbs the juice, the glaze will thin out. The glaze should be pourable but not too runny.   4.    Put a tray or baking sheet under the wire rack and pour the glaze all over the cake, letting it run over the edges. Wait a few minutes for the glaze to set. Sprinkle the top with the pistachios, then serve. The cake will keep at room temperature for 3 days. If you refrigerate it, the glaze will soften.  &#169;2021 by Aran Goyoaga. Excerpted from Cannelle et Vanille Bakes Simple: A New Way to Bake Gluten-Free by permission of Sasquatch Books.	
Spider Web Chocolate Brownies Recipe | Sur La Table	Home /Recipes/Desserts/Cookies, Bars & Brownies/Spider Web Chocolate Brownies	By Tested and perfected in the Sur la Table kitchen	Makes 16 brownies	  Brownies:  4 ounces (1 stick) unsalted butter, plus extra for greasing baking dish  6 ounces (1 cup) semisweet chocolate chips  1 cup granulated sugar  2 large eggs  1 teaspoon vanilla bean paste  ½ cup unbleached all-purpose flour  ½ teaspoon sea salt    Chocolate glaze:  3 ounces (½ cup) semisweet chocolate chips  ½ cup heavy whipping cream    Spider web:  6 ounces (1 cup) white chocolate chips, melted   	Preheat the oven to 350°F, with oven rack placed in the center.   To prepare the baking dishes: Grease an 8 inch baking pan and line with parchment paper that overhangs from two edges of the pan. You will use the paper to help you remove brownies from the dish when baked.     To prepare the chocolate: Place butter and chocolate in a medium saucepan and place over low heat, stirring occasionally with a wooden spoon, until melted. Remove the saucepan from the heat and cool slightly.     To prepare the egg mixture: In a large mixing bowl, whisk together sugar, eggs, and vanilla until the mixture is pale and fluffy, about 2 minutes.     To prepare the batter: Pour the melted chocolate into the egg mixture, whisking to combine. Use a silicone spatula to mix the flour and salt into the batter.     To bake: Pour the mixture into the prepared pan, transfer to the oven and bake until the brownies are just set, and the center is slightly gooey, 25 to 30 minutes. Cool completely, remove from the pan, and cut into 16, 2-inch squares.    To prepare the glaze: Add chocolate chips to a heatproof bowl. To a small saucepan set over medium heat, add cream and bring to a simmer. Pour cream over chocolate and allow to stand for 5 minutes. Whisk chocolate and cream together until fully melted and combine; allow to sit for about 10 minutes to set up slightly.    Pour the melted white chocolate into a disposable piping bag.    To assemble: Dip the flat side (bottom side) of each brownie square into chocolate glaze. Set the brownie, glazed side up, on a plate. Cut off a small tip of disposable piping bag with white chocolate. Working with one brownie at a time, pipe white chocolate over the glaze in a spiral, starting from the center and moving toward the edge. Use a wooden skewer or a toothpick to drag the white chocolate from the center towards the edge, creating the spider web design. Clean the tip of the skewer each time you drag it through chocolate for a clean look. Repeat with remaining brownies, glaze, and chocolate. Refrigerate brownies until setup.	
Cupid’s Whoopie Pies Recipe | Sur La Table	Home /Recipes/Desserts/Pies, Pastries & Tarts/Cupid’s Whoopie Pies	By Tested and perfected in the Sur la Table kitchen	Makes 12 to 14 pies	  For the pies: 2 1/2 cups unbleached all-purpose flour 2 tablespoons cocoa powder 1 teaspoon baking powder 1 teaspoon kosher salt 1/2 cup (1 stick) unsalted butter, room temperature 1 1/2 cups granulated sugar 3 large eggs, room temperature 3/4 cup buttermilk, room temperature 1 teaspoon vanilla bean paste 2 teaspoons red gel food coloring, plus more if needed 1 1/2 teaspoons baking soda 1 tablespoon distilled white vinegar  For the filling: 16 ounces (2 packages) cream cheese, softened 3/4 cup (1 1/2 sticks) unsalted butter, softened 2 teaspoons vanilla bean paste 4 cups confectioners' sugar, plus more for decorating, sifted 1/2 teaspoon kosher salt 	Decorate these delicious red velvet whoopie pies with confectioners’ sugar and stencils, or by piping decorations with leftover filling. Print out the heart template on the last page. If using parchment paper, trace hearts with pencil or marker, then place the ink-side down on the rimmed baking sheet. If using silicone baking mats, print out multiple templates and place them below the mat on the rimmed baking sheet.  Preheat oven to 375°F and line 3 rimmed baking sheets with traced parchment paper or silicone baking mats with templates set below.   To prepare batter: Set a fine-mesh strainer over a medium bowl. Add flour, cocoa, baking powder, and salt; sift into the bowl, set aside.  To the bowl of a stand mixer fitted with a paddle attachment add butter and sugar. Cream the mixture by beating on medium speed until light and fluffy, scraping sides of bowl as needed. Add one egg at a time, mixing well in between and scraping sides of bowl as needed.   To a liquid measuring cup add buttermilk, vanilla, and food coloring, mix with a fork. Alternate adding the flour mixture and the milk mixture to the creamed butter, beating on low after each addition until just combined.   To a small bowl add the baking soda and vinegar, mix with a fork. Add vinegar mixture to the batter and beat until just combined.  Transfer batter into one large, or two medium-size pastry bags fitted with a large, open-round piping tip. Pipe batter into heart shapes using the templates as a guide (best to pipe batter into a thick “v” shape, then use an offset spatula to round out edges).  To bake: Transfer baking sheets to the preheated oven and bake until cakes are puffed and the tops spring back slightly when touched, 10 to 12 minutes. Cool completely.  To prepare frosting: To the bowl of a stand mixer fitted with a whisk attachment, add cream cheese, butter, and vanilla; whisk on medium until combined, stopping to scrape the sides of the bowl as needed. Slowly add confectioners’ sugar and salt, whip until smooth and fluffy, about 2 minutes on high speed.  To assemble whoopie pies: Match the cakes in pairs of two similar size and shaped cakes, flip one of each match so that the flat side is facing up.  To the flat side place about 2 tablespoons of frosting and using an offset spatula spread into an even layer. Repeat with the remaining flat-side up cakes.  Transfer remaining frosting into a piping bag fitted with a medium-small open round tip. Pipe and decorate the dome-side up cakes as desired.  Place the decorated cake on top of its matched frosted bottom and press gently to adhere the sides together. Serve immediately, or place in an airtight food storage container and refrigerate for up to 1 week.  Decorating ideas: Pipe sweet words such as; Sweet, Sweetheart, and Love onto top cake. Pipe people’s names on to top cake. Pipe hearts, dots, or flowers onto top cake. Dust a plain top with confectioners’ sugar.	
SPINACH TAGLIATELLE Recipe | Sur La Table	Home /Recipes/Main Courses/Grains, Legumes & Pasta/SPINACH TAGLIATELLE	By Tested and perfected in the Sur La Table kitchen	2-3 servings	  3 ounces spinach, washed and trimmed 1/2 teaspoon fine kosher salt, plus more for salting water 1 large egg 1 large egg yolk 1 1/4 cups (6 1/4 ounces) all-purpose flour, plus more for dusting Semolina flour, for dusting pasta and surfaces   	Tagliatelle, pappardelle, tagliolini are just a few of our favorite hand-cut ribbon pasta. The only difference between the shapes is the width in which it is cut. Tagliatelle, meaning “cut” in Italian, is cut to 1/3-inch, pappardelle to 3/4-inch and tagliolini to 1/8-inch. The general rule of thumb for the sauce is the wider the ribbon, the heavier the sauce.   1. To blanch spinach:   Fill a large pot of water and bring to a rolling boil. Generously salt water. Add spinach to boiling water and cook until tender, about 30 seconds. Using tongs, transfer spinach to a colander and rinse under cold water. Thoroughly spin dry spinach in a salad spinner or wring dry in a clean kitchen towel.  2. To prepare dough: To the bowl of a food processor fitted with a metal blade, purée spinach. Add eggs and yolk to purée and process until well combined. Add flour and 1/2 teaspoon of salt and process until dough comes together, about 20 seconds.  3. Transfer dough to well-floured surface. Knead dough until it is smooth and flexible but not sticky, adding small amounts of flour as needed, 6 to 8 minutes. Gather dough into a ball and flatten into a disk. Cover in plastic wrap and allow dough to rest for at least 10 minutes and up to 1 hour at room temperature.  4. To roll out and cut dough:  Secure a pasta machine to edge of a long countertop. Using a bench scraper, cut dough into 2 pieces. Keep extra dough covered in plastic wrap while working with one piece. With a rolling pin or your hand, roll or flatten dough into a rough rectangle that will fit inside widest setting of pasta machine. Roll dough through machine, catching it with one hand as you roll with other. Take dough and trifold it like a letter. Turn dough so one open end faces machine and roll it through on widest setting again. Fold, turn and roll once more on the widest setting.   5. Continue rolling pasta through machine without folding, adjusting rollers to a smaller setting each time. Roll out each sheet to second to last thinnest setting. If pasta sheet becomes too large to handle, use a bench scraper to cut it into more manageable lengths and continue rolling.   6. To shape the tagliatelle:  Liberally flour one sheet of pasta and loosely roll it into a cylinder. Using a sharp knife, cut roll into 1/3" ribbons. Unwrap ribbons, toss them with semolina flour and form into piles on baking sheets dusted with semolina. The pasta can be cooked immediately or covered with plastic wrap and refrigerated for up to 24 hours before use.   7. To cook the pasta: To a large pot of water set over high heat, add water to 2/3 full and bring to a boil. Generously season water with salt. Add pasta and stir immediately to prevent tagliatelle from sticking together. Boil until al dente, 2 to 3 minutes. Reserve 1 cup of pasta water and drain pasta through a colander. Use reserved pasta water to thin your chosen pasta sauce.	
Crispy Sheet Pan Gnocchi With Vegetables Recipe | Sur La Table	Home /Recipes/Main Courses/Grains, Legumes & Pasta/Crispy Sheet Pan Gnocchi With Vegetables	By Jessica Lawson		  1 17.6oz package of shelf-stable gnocchi (uncooked)   1 pint grape or cherry tomatoes   1 12oz bag baby bell peppers, quartered (or 2 bell peppers cut into chunks)   ½ medium red onion, cut into ½ inch slices   4 cloves garlic, smashed with peel on   ½ teaspoon dried oregano   ½ teaspoon dried parsley   ¼ cup olive oil   ½ teaspoon salt  ¼ teaspoon black pepper   1 tablespoon red wine vinegar (or fresh lemon juice)  ¼ cup chopped fresh basil   2-3 cups arugula for serving (optional)   Shaved parmesan for serving   	Preheat oven to 425°F. Cut baby bell peppers into quarters, removing seeds and stems.  Slice red onion into ½-inch sections.  Smash unpeeled garlic cloves.  In a large bowl, combine the peppers, tomato, red onion, dried oregano and dried parsley, ¼ teaspoon of salt and black pepper to taste. Toss vegetable mixture together with 2 tablespoons of olive oil.  Add gnocchi to the sheet pan and toss with 1 tablespoon of olive oil, salt and pepper. Spread in a single layer covering about ⅓ of the sheet pan.  Add the vegetables to the remaining space on the sheet pan.  Add unpeeled garlic cloves on top of vegetables and drizzle with a bit of olive oil.  Bake at 425°F for 20-25 minutes until gnocchi are slightly golden and crispy and vegetables are cooked through with a little bit of char. Tomatoes will begin to burst and become jammy.  Remove garlic cloves from the pan, peel, and mash together with remaining olive oil, red wine vinegar and a pinch of salt.  Pour dressing onto sheet pan and gently stir all ingredients together with a wooden spoon.  Divide arugula into serving dishes and top with gnocchi and veggies.  Garnish with fresh basil and shaved parmesan.	
Vanilla Bean Caffè Latte Recipe | Sur La Table	Home /Recipes/Beverages/Hot Beverages/Vanilla Bean Caffè Latte	By Sonoma Syrup Co.		  1 tbsp. Sonoma Syrup Co. Vanilla Bean Simple Syrup 1-2 shots espresso* 3/4 cup steamed milk Whipped cream Cocoa powder  	Pour Sonoma Syrup Co. Vanilla Bean Simple Syrup in a mug. Add freshly brewed espresso and steamed milk. Top with whipped cream and sprinkle cocoa powder on top.  Recipe Note:  **1 shot = 1/8 cup. 1⁄4 cup strongly brewed coffee may be substituted for one shot. 	
Wild Mushroom Gravy Recipe | Sur La Table	Home /Recipes/Appetizers/Dips, Spreads, Sauces & Seasonings/Wild Mushroom Gravy	By Recipe developed for Sur La Table's Cooking Classes	Makes about 7 cups	  2 ounces dried porcini mushrooms 4 cups poultry stock or low-salt chicken broth, divided 2 tablespoons unsalted butter, divided  1 pound fresh wild and domestic mushrooms such as chanterelle, shitake and crimini, cleaned, stemmed and sliced    ½ cup dry white wine, divided    3 tablespoons turkey fat drippings or unsalted butter  ¼ cup unbleached all-purpose flour  1 large shallot, chopped (about ½ cup)   3 large garlic cloves, chopped   1 teaspoon chopped fresh thyme leaves   1 teaspoon chopped fresh sage leaves   ½ cup cr&#232;me fra&#238;che    1½ teaspoons chopped fresh tarragon    	Make sure to save the turkey neck and giblets, except the liver, to make a delicious stock to flavor your gravy.  Add stock and dried porcinis to a medium saucepan, place over medium-high heat. Bring to a simmer and reduce heat to low, cover and steep dried mushrooms while preparing gravy.     In a large skillet over medium-high heat, add knob of butter. When foam subsides, add mushrooms to cover the bottom of the pan in a single layer. Season mushrooms with salt and pepper, and cook until browned and tender, about 3 minutes. Add enough wine to the pan to deglaze, when pan is almost dry, transfer mushrooms to a plate or bowl and set aside, repeat cooking procedure with remaining mushrooms.  In a large skillet or empty turkey roasting pan, over medium-high heat, add turkey fat drippings. Add shallot and garlic. Cook until translucent, about a minute. Reduce heat to medium-low, whisk in flour to make a thick paste, called a roux; cook until flour just lightly colors and smells like toasted almonds, about 2 minutes.   Strain stock through a fine-mesh sieve into a large liquid measuring cup or pitcher. Increase the heat under the skillet with the roux to medium-high. Slowly pour stock into the skillet while whisking vigorously. Once gravy is thickened and bubbling, add sautéed mushrooms and herbs. Reduce heat to a simmer and cook for 10 minutes, or until gravy has a rich velvety texture. Taste and adjust seasoning with salt and pepper. (Recipe can be prepared up to this stage 1 to 2 days ahead, cover and refrigerate, rewarm before continuing.)  To finish: Whisk cr&#232;me fra&#238;che and tarragon into gravy and serve.  	
Zucchini Cake with Crispy Prosciutto Recipe | Sur La Table	Home /Recipes/Desserts/Cakes & Custards/Zucchini Cake with Crispy Prosciutto	By KitchenAid	Makes 8 servings	  1 (3-ounce) package prosciutto 2 cups unbleached flour 1 tablespoon baking powder ½ teaspoon salt  ½ teaspoon black pepper, freshly ground ½ cup cold unsalted butter, cut into pieces  ½ cup plain Greek yogurt 2 large eggs ¼ cup green onion, sliced 4 ounces feta cheese, crumbled ½ cup parsley 1 large zucchini, ends trimmed, cut into 4-inch pieces  	Preheat oven to 400°F. Place prosciutto on baking sheet lined with parchment. Bake until crisp, 10-15 minutes. Remove from oven and let cool. Reduce heat to 350°F. Place flour, baking powder, salt and pepper into bowl of food processor. Pulse 3 to 4 times to combine. Add butter and pulse until sandy in texture. In a separate bowl, combine yogurt, eggs, green onion, feta cheese and parsley. Attach Vegetable Sheet Cutter Attachment to KitchenAid&#174; Stand Mixer. Insert the food holder and zucchini/cucumber adapter into the center of both ends of zucchini section, aligning the red marks. Secure zucchini and food holder onto attachment. Insert food skewer through zucchini/cucumber adapter and all the way through zucchini. Attach Thin Blade to attachment. Position bowl under blade to catch zucchini. Turn Stand Mixer to Speed 2 and position blade against zucchini to process. Repeat with remaining zucchini sections. Cut zucchini sheets into 5-inch lengths and then vertically into four slices. Chop left-over zucchini cores into ¼-inch pieces. Gently fold yogurt egg mixture and chopped zucchini core into flour mixture. Spread into 9x5 loaf pan coated with cooking spray. Push zucchini sheets vertically and randomly into batter, letting some of the edges peek from the top. Crumble prosciutto and sprinkle over the top. Bake until pick comes out clean, about 1 hour and 15 minutes. Let cool in pan for 15 minutes, then transfer to cooling rack. Cool completely before serving. 	
Cinnamon Pull-Aparts Recipe | Sur La Table	Home /Recipes/Breakfast/Doughnuts, Muffins & More/Cinnamon Pull-Aparts	By Nordic Ware	Makes 8 pull-apart bun cakes	  2 cups, plus 1 teaspoon all-purpose flour 1¼ teaspoon baking powder ½ teaspoon baking soda 3 tablespoons cinnamon, divided 1 teaspoon flake sea salt or kosher salt, divided 8 tablespoons unsalted butter 1¼ cups granulated sugar ¼ cup brown sugar 3 eggs 2 teaspoons vanilla extract 1¼ cups full fat plain Greek yogurt or sour cream  Icing: 1 cup, confectioners&#8217; sugar 1 teaspoon vanilla extract Pinch of salt 1½ tablespoons whole milk &#190; cup chopped toasted pecans  	Have all ingredients at room temperature.  Preheat oven to 350°F. Grease and flour the Cinnamon Bun Pull-Apart Pan; tap out excess flour.  To make the cake: In a bowl, whisk together 2 cups flour, baking powder, baking soda, 2 Tbsp. cinnamon and ½ tsp. salt. Set aside.  In a separate small bowl, combine 1 tsp. flour, 1 Tbsp. cinnamon, ¼ cup brown sugar, ½ tsp. salt and ¼ cup finely chopped toasted pecans. Set aside.  In the bowl of an electric mixer fitted with the flat beater, beat the butter on high speed for 1 minute. Add the granulated sugar and continue beating until the mixture is pale and fluffy, about 5 minutes, stopping the mixer occasionally to scrape down the sides of the bowl. Reduce the speed to medium, add the eggs and continue mixing for 1 minute, scraping down the sides of the bowl after each addition. Add the vanilla and beat until incorporated.  Reduce the speed to low and add the flour mixture in 3 additions, alternating with the Greek yogurt and beginning and ending with the flour. Beat each addition until just incorporated, stopping the mixer occasionally to scrape down the sides of the bowl.  Pour 2/3 of batter into the prepared pan and, using a spatula, spread the batter evenly. Use the back of a spoon to make a trough in a circle around the middle of the cake. Fill with reserved cinnamon-sugar-pecan mixture, then top with remaining &#8531; of batter. Draw a butter knife gently through the batter to swirl the cinnamon tunnel inside. Bake until a toothpick inserted into the center comes out clean, 40 to 45 minutes.  Transfer the pan to a wire rack and let the cake cool in the pan for 10 minutes. Invert the cake onto the rack and let cool 30 minutes.   To make the icing: In a bowl, whisk together the confectioners&#8217; sugar, vanilla, salt and milk until smooth. Drizzle evenly over the top of the cake after it has cooled for 30 minutes but is still warm. Sprinkle with remaining ½ cup toasted pecans.   	
Focaccia Ligure Recipe | Sur La Table	Home /Recipes/Breads/Yeast Breads/Focaccia Ligure	By Academia Barilla, adapted by the Sur La Table kitchen	Makes 10 servings	  17½ oz (500g) water, warm (105°F to 115°F) 1 oz (30g) quick rise yeast 1 tablespoon (15g) barley malt or sugar 2 pounds (900g) Caputo 00 Pizza Flour &#8531; cup (100g) boiled mashed potatoes 1 tablespoon (25g) salt 3½ oz (100g) Extra Virgin Olive Oil Riviera Ligure DOP Academia Barilla  For the preparation of the solution: ½ cup water 1 tablespoon salt &#8531;  cup (for 21 oz. of dough) Extra Virgin Olive Oil Riviera Ligure DOP Academia Barilla 4 teaspoons Sapori Italiani Academia Barilla, to taste  	Focaccia is a popular Italian yeast bread which is sometimes compared to pizza, as they are both are flat breads. The focus of focaccia, however, is on the bread, rather than the toppings, although toppings for focaccia are almost as diverse as those on pizza.   The top of the focaccia is dimpled and brushed with oil to keep the bread moist and flavorful. The dimpling in the dough is usually accomplished by poking it gently with the fingers just before dressing the bread. The dimples collect oil and any added herbs and spices&#8212;creating pockets of flavor. A well-made focaccia should feel light and flavorful, not greasy and heavy.  In Italy, flour is classified either as 1, 0, or 00, and refers to how finely ground the flour is, and how much of the bran and germ have been removed. Doppio zero is the most highly refined and is talcum-powder soft. It&#8217;s made from spring wheat in the Campania region of Italy, '00' flours work beautifully for breads, pasta, and pizza.   Place pizza stone the oven and preheat oven to 475°F. The stone needs to heat in the oven for ½ hour to 1 hour before baking focaccia.  Place the warm water in large bowl. Sprinkle in dry yeast and barley malt or sugar; stir with fork. Let stand until yeast dissolves, about 10 minutes.  Add flour, mashed potatoes and salt to yeast mixture and stir to blend well (dough will be sticky). Knead dough on a floured surface until smooth and elastic, adding more flour by tablespoon increments if dough is too sticky, about 10 minutes. Form dough into ball. Oil large bowl; add dough, turning to coat. Cover with plastic wrap and let rise in warm area until doubled, about 1 hour. Punch down dough; divide the dough into pieces of about 21 oz. each, then shape each piece into round or cylindrical shapes about ½ inch thick.  Using your fingers put divots in the dough and brush the dough with the water, salt and olive oil mixture (the 'solution'). Sprinkle dough with Sapori seasoning. Using a pizza peel, slide the dough onto the pre-heated pizza stone. Cook for about 18-20 minutes and serve.  	
Apple Cider Old Fashioned Doughnuts Recipe | Sur La Table	Home /Recipes/Breakfast/Doughnuts, Muffins & More/Apple Cider Old Fashioned Doughnuts	By Recipe developed for Sur La Table's Cooking Classes	Makes 12 medium or 24 mini doughnuts	  Apple cider doughnuts: 2 cups apple cider 4½ cups unbleached all-purpose flour 1 tablespoon baking powder 1 teaspoon baking soda 1 teaspoon sea salt 2 teaspoons ground cinnamon ½ teaspoon freshly grated nutmeg 6 tablespoons unsalted butter, melted ½ cup granulated sugar ½ cup packed light brown sugar 2 large eggs ½ cup buttermilk 1 teaspoon vanilla bean paste 2 granny smith apples, peeled, cored, and cut into small dice About 2 quarts vegetable oil, for deep frying  Cinnamon sugar: 1 cup granulated sugar 3 tablespoons ground cinnamon  	This is the perfect doughnut to celebrate fall. Scented with warm spices, flavored with cider and studded with tart apples, these doughnuts are best served the same day they are made.  In a small saucepan add apple cider and bring to a boil over medium-high heat. Reduce cider down to ½ cup, about 20 minutes. Set aside to cool.   Sift together the flour, baking powder, baking soda, salt and spices into a medium bowl and set aside.  In a bowl of a stand mixer fitted with a paddle attachment, cream together the butter with both the sugars until light and fluffy. Scrape the sides and bottom of the bowl occasionally with a silicone spatula. Add eggs, one at a time, mixing until each addition is incorporated. Add the reduced cider, buttermilk and vanilla and mix until well combined. Add the flour mixture and mix until well incorporated. Fold in apples and stir until combined.   Lightly dust a work surface with flour, turn the dough out and roll into a 12-inch by ½-inch thick round. Using floured 3½-inch and 1½-inch ring cutters, cut out the doughnuts and holes; gather and reuse the dough scraps. Pour the oil to 4 inches deep in a large heavy-saucepan or a deep fryer with deep-fry thermometer attached and heat to 325°F.  Working in batches, carefully place the doughnuts in the oil, cook, flipping once, until puffed and golden, about 3 to 4 minutes. Using a slotted spoon, transfer to wire rack placed over a baking sheet.   In a large bowl combine the sugar with the cinnamon and mix until thoroughly combined. Toss warm doughnuts in the cinnamon sugar and shake off excess.  	
Spicy Shrimp Simmered in Basil Recipe | Sur La Table	Home /Recipes/Main Courses/Seafood/Spicy Shrimp Simmered in Basil	By Tested and perfected in the Sur la Table kitchen	Makes 4 servings	  1 pound medium shrimp, peeled and deveined, chopped into ½-inch pieces 2 tablespoons fish sauce, divided, plus more as needed 2 tablespoons lime juice, divided, plus more as needed 4 tablespoons vegetable or canola oil 2 medium shallots, peeled and thinly sliced 1 large clove garlic, peeled and finely minced 3 medium kaffir lime leaves, roughly chopped 1 to 2 Thai red chiles or 2 serrano chiles, stems trimmed, thinly sliced 1 large bunch Thai or sweet basil leaves, stems removed, divided 3 tablespoons firmly packed palm sugar or light brown sugar, plus more as needed  	Unlike a traditional stir-fry, this dish is cooked over medium heat to allow the aromatics to infuse the cooking oil with loads of flavor. Basil and fish sauce are both added at the beginning and the end of cooking to build a great depth of flavor in this Thai-style dish. If you&#8217;re using Thai chiles are extremely hot; you can reduce the heat by removing the seeds before adding them to this dish.   To marinate shrimp: Place shrimp, 1 tablespoon fish sauce, and 1 tablespoon lime juice into a medium mixing bowl and toss until thoroughly coated in the marinade.  Cover and refrigerate shrimp for 10 minutes.  To cook shrimp: Place oil in a large wok or skillet on the stove over moderate heat. Add the oil and when shimmering, add the shallots, garlic, lime leaves, chiles and 2/3 of the basil leaves and cook, stirring frequently, until shallots are golden brown, about 8 to 10 minutes.   Increase heat to moderate-high and add the shrimp, stirring frequently, until firm and no longer pink (about 3 to 4 minutes). Stir in the remaining tablespoon of fish sauce and lime juice. Add the palm sugar and stir until combined. Add the remaining basil and cook, stirring constantly until the basil wilts, about 1 minute. Taste and season with additional fish sauce, lime juice, and palm sugar as desired.   	
Basic Tomato Sauce Recipe | Sur La Table	Home /Recipes/Appetizers/Dips, Spreads, Sauces & Seasonings/Basic Tomato Sauce	By Tested and perfected in the Sur La Table kitchen	Makes 4 servings	  2 tablespoons extra-virgin olive oil 1 onion, finely chopped 1 medium garlic clove, minced 1 (28-ounce) can plum tomatoes, drained and juices reserved 6 basil leaves, roughly chopped 1 teaspoon sugar, more if desired &#190; cup water Kosher salt and freshly ground black pepper  	The key to making a good tomato sauce is good ingredients, which must include good canned tomatoes. Sugar is added to the sauce to cut the acidity in the tomatoes. Place a large skillet on the stove over medium-high heat and add the olive oil. When the oil is shimmering, add the onion and cook until soft, about 7 minutes. Add the garlic and cook until fragrant, about 1 minute.   Stir the whole tomatoes into the skillet, bring to a simmer and cook until starting to soften, about 3 minutes. Using the back of a wooden spoon, crush the tomatoes and continue to cook until soft and the liquid is almost evaporated, about 3 minutes.  Add the reserved tomato juice, basil and sugar and cook until the sauce thickens, about 5 minutes. Stir in &#190;-cup water, reduce the heat to medium-low and cook until the sauce is thick. Taste and adjust seasoning with salt and pepper.  	
Leftover Butternut Squash Hummus Recipe | Sur La Table	Home /Recipes/Appetizers/Dips, Spreads, Sauces & Seasonings/Leftover Butternut Squash Hummus	By Recipe courtesy of Scraps	About 4 cups (6 to 8 servings)	   &#8531; of a butternut squash, cooked 2 tablespoons raw pepitas 2 teaspoons whole coriander seeds, lightly crushed 2 teaspoons raw sesame seeds 1 teaspoon Aleppo-style pepper, divided, plus more  2 garlic cloves, grated ¼ cup tahini  Juice of one lemon  2 teaspoons pure maple syrup ½ teaspoon ground cumin Extra-virgin olive oil Kosher salt, to taste Assorted raw vegetables, for dipping  	Toast the seeds: In a medium dry skillet over low heat, add the pepitas, coriander and sesame seeds. Cook, tossing or stirring frequently, until lightly toasted and fragrant. Add ½ teaspoon Aleppo pepper and a generous drizzle of olive oil. Keep warm.   Make the hummus: Add squash, garlic, tahini, lemon, maple and cumin to a food processor. Season with salt and remaining ½ teaspoon Aleppo pepper.  Process until smooth while drizzling in about ¼ cup olive oil. Taste and add more salt if needed.   Serve: Spread hummus onto a shallow platter and smooth with the back of a spoon. Top with warm seed mixture. Serve alongside vegetables. Drizzle everything with more olive oil before serving. 	
Carrot Top Pesto Recipe | Sur La Table	Home /Recipes/Appetizers/Dips, Spreads, Sauces & Seasonings/Carrot Top Pesto	By Recipe developed for Sur La Table's Cooking Classes	Makes 4 servings	  Coarse sea salt 1 pound dried pasta such as linguini or spaghetti Tops from 2 bunches carrots, (stems and all), coarsely chopped, about 2 cups  1 cup basil leaves 2 garlic cloves, chopped ¼ cup chopped toasted blanched almonds ½ cup extra-virgin olive oil, or as needed ½ cup freshly grated Parmigiano-Reggiano cheese Freshly ground black pepper    	To a large pot filled with cold water, add a couple handfuls of salt and bring to a boil over high heat. Add the pasta and cook until al dente, about 10 minutes.   While the pasta is cooking, to the Vitamix, add carrot tops, basil leaves, garlic, and almonds. Pulse until everything is finely chopped. With the Vitamix turned on, slowly drizzle the oil through the lid opening until the pesto is creamy and about the thickness of mayonnaise. You do not need to use all of the oil.   Pulse a little bit of pasta water and half the cheese into the pesto. Taste, and adjust seasoning with salt and pepper.    Drain the pasta and toss with the pesto and the rest of the cheese; serve immediately.  	
